,GX000-01-10544170,GX000-09-2703409,GX000-10-4524900,GX000-14-10770491,GX000-14-16748010,GX000-14-5445022,GX000-16-0145015,GX000-16-4063715,GX000-21-2440731,GX000-22-12322384
solicitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
donor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
misrepres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
pick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
charit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
firefight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
finagl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
sympathet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
entic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
bigger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
break,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
beat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
thing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
prowl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
riski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
fight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
third,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
annual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
broker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
analyst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
annuiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
triwest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
healthcar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
militari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
stolen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.506891382573954
believ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.5050330322169327,0.0
misus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
sentinel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
fictiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
correspond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
attempt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
disclos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
exempt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
withheld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5050330322169327,0.0
salazar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
stopper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
verif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
unrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
regist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
affidavit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
simplifi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
decid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
shelter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
sound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
consequ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
penalti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
probabl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
alter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
cite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
instanc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
misl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
viatic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
older,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
audit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
questionnair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
confidenti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
dirti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
dozen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
shape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
slaveri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
repar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
untax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
ploy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
lunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
difficult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
subscrib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
instant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
wealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
snatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
stat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
either,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
lure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
gave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
increasingli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
schemer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
varieti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
portrait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
treasuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
border,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
serial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
paper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
ink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
print,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
half,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
chanc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
wise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
wake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
pentagon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
wallet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
recov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
bbb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
tragic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
generos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
given,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
magnitud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
succumb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
pressur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
misplac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
promissori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
fix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5125825805423319,0.0
bond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
relationship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
prime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
everyth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
household,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
misinform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
certifi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
partial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
worthless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
skim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
known,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
clone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
happen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
copi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.5344569128697703
quickli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
unsuspect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.506891382573954
commis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
edit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
fresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
cut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
rent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
leas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
bearer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
particular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
cusip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
own,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
side,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
halt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
monthli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
membership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
renew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ninth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
invoic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
kind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
boss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
experi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
nonprofit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
advocaci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
authent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
idp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
under,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.5275655302958162
prohibit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.5137827651479081
insul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
sanction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
photo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
wo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
simpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
booklet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
suspend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
revok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
tour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
have,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.506891382573954
tempt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
trip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.5025165161084664,0.0
fair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
restaur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
unsolicit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
postcard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
vacat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
trap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
bust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
befor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5025165161084664,0.0
boogi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
passport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
lodg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
jump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
attribut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
grew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
gsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
timelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
daili,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
telescop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639887783471476,0.0
galleri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
cool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
feed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202069826359413,0.0
guestbook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
observ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538852870291768,0.0
frontlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
cosmic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
crew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
hst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5437817957112062,0.0
longer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
archiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
thank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168391521966178,0.0
young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
kim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
re,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6989476363991853,0.0
scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559551133885901,0.0
johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357481307526488,0.0
larri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
belschner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178740653763244,0.0
thoren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
hubbl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176109744761207,0.0
puzzl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
jesper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
lind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
gyroscop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5437817957112062,0.0
thoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.506891382573954
rousseau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
meghan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
rocketship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
moon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202069826359413,0.0
barnabu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
tim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168391521966178,0.0
terri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
satish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
agraw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
kwak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
cheng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111384044976773,0.0
duncan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
bath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
carleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
macdonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
forum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168391521966178,0.0
friendli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168391521966178,0.0
pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
did,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
malcolm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
weigt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202069826359413,0.0
bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134713217572943,0.0
girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
jame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875635914224124,0.0
frysing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808279305437654,0.0
weight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336783043932355,0.0
pott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269426435145884,0.0
darrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
darryl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
jupit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134713217572943,0.0
stephen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
sand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404139652718827,0.0
satisfact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
phil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
kirilov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
chri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168391521966178,0.0
armando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
stettner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
chamber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
patrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
coan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
nick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
jedrich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
hole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
mathieu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
attn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
jeff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
burkeen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
mar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530310473953912,0.0
smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
crack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.5137827651479081
holi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
birol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
aydogan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
deborah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
beagl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
oop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
werl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134713217572943,0.0
pizza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134713217572943,0.0
pluto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
mike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
friend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5067356608786471,0.0
kelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5101034913179706,0.0
jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
beef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
lile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033678304393235,0.0
obsolet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168391521966178,0.0
english,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202069826359413,0.0
